host_is_superhost,host_response_time,host_response_rate,host_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_hosting_years,region_by_zipcode
0,within an hour,1.0,2.0,1,1,78702,30.27846,-97.71505,1,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,0.0,0.0,0.0,45.0,1,10.0,3,90,8,16,33,33,23,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,0,2,0,0.37,7,East
1,within an hour,0.93,10.0,1,1,78702,30.2557,-97.72447,1,Guesthouse,Entire home/apt,3,1.0,1.0,1.0,Real Bed,80.0,0.0,0.0,500.0,75.0,2,25.0,1,1125,12,22,52,316,511,92,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1,1,7,7,0,0,6.83,7,East
0,within a few hours,1.0,1.0,1,1,78702,30.25279,-97.71781999999999,1,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,89.0,0.0,0.0,0.0,0.0,1,0.0,30,300,18,31,31,31,138,1,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,1.87,7,East
1,within an hour,1.0,51.0,1,0,78702,30.26033,-97.7134,1,House,Entire home/apt,16,2.5,3.0,12.0,Real Bed,889.0,0.0,0.0,0.0,0.0,16,25.0,2,1125,16,35,65,327,178,31,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,50,1,0,0,2.42,7,East
1,within an hour,1.0,12.0,1,0,78702,30.265340000000002,-97.73108,1,House,Entire home/apt,16,4.5,5.0,13.0,Real Bed,200.0,0.0,0.0,0.0,275.0,5,25.0,2,1123,7,18,41,302,162,41,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,12,5,0,0,2.68,8,East
1,within an hour,1.0,2.0,1,1,78702,30.2602,-97.73269,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,Real Bed,114.0,0.0,0.0,200.0,50.0,4,0.0,1,1125,2,15,45,311,352,73,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,4.78,6,East
0,unknown,0.0,2.0,1,1,78702,30.251640000000002,-97.71512,1,House,Entire home/apt,7,1.0,3.0,7.0,Real Bed,285.0,4500.0,0.0,300.0,35.0,6,0.0,1,1125,0,0,0,0,3,0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.08,6,East
0,unknown,0.0,1.0,1,1,78702,30.2552,-97.73586999999999,1,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,400.0,2200.0,0.0,500.0,0.0,1,0.0,3,28,30,54,84,174,21,4,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.31,6,East
1,within an hour,1.0,1.0,1,1,78702,30.279770000000003,-97.71377,1,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,105.0,0.0,0.0,0.0,35.0,2,25.0,2,1125,11,31,36,36,254,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,3.69,6,East
0,unknown,0.0,1.0,1,0,78702,30.27533,-97.72979000000001,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,425.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,1,0,80.0,8.0,8.0,10.0,10.0,10.0,8.0,0,moderate,0,0,1,1,0,0,0.01,6,East
1,within an hour,1.0,5.0,1,1,78702,30.28135,-97.70884000000001,0,House,Entire home/apt,12,2.5,3.0,4.0,Real Bed,252.0,2300.0,4300.0,300.0,150.0,4,25.0,3,1125,15,36,63,87,143,34,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,strict_14_with_grace_period,0,1,3,3,0,0,1.99,6,East
1,within an hour,1.0,1.0,1,1,78702,30.2592,-97.73446,1,House,Entire home/apt,10,2.0,4.0,8.0,Real Bed,395.0,0.0,0.0,1000.0,125.0,6,50.0,2,1125,15,30,50,299,129,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,2.08,6,East
1,within an hour,1.0,1.0,1,1,78702,30.253940000000004,-97.71689,1,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,839.0,2775.0,200.0,35.0,2,0.0,3,365,0,0,0,0,169,39,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,1,1,1,0,0,2.33,6,East
0,unknown,0.0,1.0,1,0,78702,30.262340000000002,-97.71451,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,1999.0,0.0,0.0,999.0,100.0,1,0.0,3,1125,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,6,East
0,within an hour,1.0,1.0,1,1,78702,30.268490000000003,-97.72394,1,Bungalow,Entire home/apt,4,1.0,2.0,3.0,Real Bed,275.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,15,28,54,287,23,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,moderate,1,1,1,1,0,0,0.32,6,East
0,unknown,0.0,1.0,1,1,78702,30.251040000000003,-97.72704,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,300.0,0.0,0.0,5000.0,100.0,1,0.0,7,1125,0,0,0,0,35,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,1,1,0,0,0.54,7,East
1,within a few hours,1.0,2.0,1,1,78702,30.26565,-97.71691,1,Bungalow,Private room,2,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,300.0,50.0,2,0.0,7,1124,23,53,66,236,48,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,1,2,1,1,0,0.67,6,East
1,within an hour,1.0,1.0,1,1,78702,30.25749,-97.7277,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,0.0,1499.0,250.0,50.0,2,35.0,2,1125,14,24,44,286,489,106,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,6.8,6,East
0,within an hour,1.0,1.0,1,1,78702,30.27665,-97.71594,1,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,155.0,0.0,3465.0,400.0,75.0,4,25.0,2,365,18,44,74,338,84,18,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,1.23,6,East
0,unknown,0.0,1.0,1,1,78702,30.2601,-97.73156,1,House,Entire home/apt,8,2.0,4.0,7.0,Real Bed,350.0,0.0,0.0,750.0,150.0,6,50.0,2,30,0,0,0,0,24,0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.36,6,East
0,within an hour,1.0,3.0,1,1,78702,30.2589,-97.72661,1,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,235.0,1600.0,0.0,500.0,75.0,4,20.0,2,90,15,27,46,125,232,50,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0,moderate,0,0,3,3,0,0,3.45,7,East
1,within an hour,1.0,1.0,1,1,78702,30.268320000000003,-97.73151,1,Guesthouse,Entire home/apt,4,1.0,1.0,1.0,Real Bed,119.0,0.0,0.0,350.0,80.0,2,25.0,2,1125,7,21,36,47,320,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,1,1,0,0,4.48,7,East
1,within an hour,1.0,2.0,1,1,78702,30.25161,-97.72156,1,Guesthouse,Entire home/apt,4,1.0,0.0,2.0,Real Bed,80.0,0.0,0.0,250.0,20.0,2,30.0,1,1125,0,0,0,0,574,111,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,1,1,1,1,0,0,8.08,10,East
0,within an hour,1.0,5.0,1,1,78702,30.25364,-97.72164000000001,1,Guest suite,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,775.0,2399.0,200.0,65.0,2,15.0,3,365,9,32,46,46,13,0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,0,0,3,3,0,0,0.22,6,East
0,unknown,0.0,2.0,1,1,78702,30.2741,-97.72681,1,House,Private room,2,1.5,1.0,1.0,Real Bed,250.0,2100.0,0.0,200.0,80.0,1,20.0,4,365,4,24,32,301,21,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,2,0,2,0,0.3,9,East
1,within an hour,1.0,2.0,1,0,78702,30.277409999999996,-97.70827,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,73.0,550.0,2200.0,250.0,50.0,1,0.0,4,180,3,19,49,63,94,39,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0,0,2,2,0,0,1.32,6,East
1,within an hour,1.0,2.0,1,1,78702,30.28065,-97.71072,1,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,103.0,0.0,0.0,150.0,60.0,2,25.0,1,1125,14,33,61,331,357,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,2,2,0,0,5.12,7,East
0,within an hour,1.0,1.0,1,0,78702,30.256940000000004,-97.72357,1,House,Entire home/apt,8,3.0,3.0,0.0,Real Bed,975.0,0.0,0.0,500.0,70.0,1,0.0,3,1125,29,59,89,89,5,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.09,6,East
1,within an hour,1.0,3.0,1,0,78702,30.2598,-97.7362,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,138.0,0.0,0.0,100.0,65.0,2,0.0,2,30,10,13,17,249,271,43,98.0,10.0,10.0,9.0,10.0,10.0,10.0,0,moderate,0,1,3,3,0,0,4.02,8,East
1,within an hour,1.0,3.0,1,1,78702,30.259390000000003,-97.72570999999999,1,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,118.0,0.0,0.0,200.0,175.0,2,25.0,3,45,12,36,66,156,35,12,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,3,3,0,0,0.95,6,East
0,unknown,0.0,1.0,1,1,78702,30.26898,-97.72794,1,Townhouse,Entire home/apt,6,2.5,3.0,3.0,Real Bed,590.0,6300.0,0.0,1000.0,170.0,4,200.0,2,1125,0,0,0,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,0.03,7,East
1,within an hour,0.9,1.0,1,1,78702,30.2484,-97.72301999999999,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,95.0,0.0,0.0,150.0,60.0,4,40.0,1,60,10,22,40,127,380,96,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,5.55,8,East
1,within an hour,1.0,2.0,1,1,78702,30.2624,-97.73241,1,House,Entire home/apt,9,2.5,4.0,6.0,Real Bed,600.0,0.0,0.0,200.0,150.0,1,0.0,2,1125,19,39,66,321,189,39,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,1,2,2,0,0,3.13,7,East
0,unknown,0.0,2.0,1,1,78702,30.27533,-97.73008,1,House,Private room,2,1.5,1.0,1.0,Real Bed,300.0,0.0,21000.0,200.0,80.0,1,20.0,2,1125,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,strict_14_with_grace_period,0,0,2,0,2,0,0.0,9,East
0,within a few hours,1.0,1.0,1,1,78702,30.27873,-97.70353,1,House,Private room,4,1.0,1.0,2.0,Real Bed,95.0,0.0,0.0,100.0,50.0,2,30.0,2,31,0,0,0,0,26,0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,3,1,2,0,0.38,5,East
0,within an hour,1.0,1.0,1,1,78702,30.275479999999998,-97.72628,1,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,57.0,0.0,0.0,0.0,40.0,1,0.0,1,1125,3,3,3,47,402,99,96.0,10.0,10.0,9.0,9.0,10.0,10.0,1,moderate,0,0,1,1,0,0,5.9,8,East
1,within a few hours,1.0,2.0,1,1,78702,30.25286,-97.73144,1,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,2800.0,0.0,100.0,70.0,1,0.0,2,1125,16,36,66,323,15,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,0.35,5,East
0,within an hour,1.0,1.0,1,1,78702,30.253759999999996,-97.72489,1,House,Entire home/apt,6,1.5,3.0,3.0,Real Bed,450.0,4000.0,10000.0,900.0,150.0,6,0.0,2,30,21,32,55,327,42,6,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,0.68,5,East
1,within an hour,1.0,2.0,1,0,78702,30.256629999999998,-97.73080999999999,1,House,Entire home/apt,4,1.0,0.0,1.0,Real Bed,99.0,0.0,0.0,0.0,65.0,2,30.0,1,1125,6,29,59,149,157,48,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,1,1,0,0,2.33,5,East
0,unknown,0.0,2.0,1,0,78702,30.26343,-97.71528,1,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,400.0,1800.0,4000.0,250.0,100.0,1,0.0,4,30,0,0,0,0,3,1,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.05,8,East
0,unknown,0.0,1.0,1,0,78702,30.28087,-97.70553000000001,1,House,Private room,2,1.5,1.0,1.0,Real Bed,150.0,1200.0,0.0,0.0,0.0,1,80.0,2,10,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,0,1,0,0.0,7,East
0,unknown,0.0,1.0,1,0,78702,30.275890000000004,-97.71686,1,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,700.0,4500.0,0.0,800.0,75.0,5,100.0,3,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,5,East
1,within an hour,1.0,1.0,1,1,78702,30.260640000000002,-97.70652,1,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,699.0,2100.0,200.0,25.0,2,33.0,2,15,4,11,20,20,183,44,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,2.72,5,East
1,within an hour,1.0,1.0,1,0,78702,30.2653,-97.69991999999999,1,Farm stay,Entire home/apt,4,1.0,1.0,1.0,Real Bed,150.0,900.0,3600.0,0.0,50.0,2,50.0,2,14,11,23,42,280,334,61,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,1,1,0,0,5.08,5,East
0,within a few hours,1.0,1.0,1,1,78702,30.272779999999997,-97.71186999999999,1,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,0.0,100.0,50.0,2,30.0,2,1125,0,0,0,0,14,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,3,1,2,0,0.23,5,East
0,unknown,0.0,1.0,1,1,78702,30.272009999999998,-97.726,1,House,Entire home/apt,6,2.0,2.0,6.0,Real Bed,600.0,0.0,0.0,300.0,100.0,6,0.0,2,7,0,0,0,0,9,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.13,5,East
0,unknown,0.0,1.0,1,0,78702,30.2593,-97.73204,1,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,1000.0,0.0,0.0,500.0,100.0,6,20.0,2,1125,0,0,0,0,9,0,91.0,9.0,8.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.19,6,East
0,unknown,0.0,1.0,1,0,78702,30.263440000000003,-97.71665,0,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,350.0,0.0,0.0,750.0,100.0,1,0.0,7,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,5,East
0,unknown,0.0,1.0,1,0,78702,30.26282,-97.71389,1,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,275.0,2900.0,0.0,750.0,0.0,4,100.0,3,1125,0,0,0,0,7,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.1,7,East
0,unknown,0.0,1.0,1,1,78702,30.254540000000002,-97.72006,1,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,475.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,8.0,6.0,0,flexible,0,0,1,1,0,0,0.01,7,East
0,unknown,0.0,1.0,1,0,78702,30.279159999999997,-97.70374,1,House,Private room,4,1.0,1.0,2.0,Real Bed,275.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,0,1,0,0.0,5,East
1,within an hour,1.0,2.0,1,1,78702,30.25865,-97.73264,1,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,168.0,0.0,0.0,500.0,95.0,4,25.0,2,1125,6,27,54,142,185,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,1,1,0,0,2.82,8,East
0,unknown,0.0,1.0,1,1,78702,30.258470000000003,-97.71433,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,400.0,0.0,0.0,550.0,100.0,1,0.0,3,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,moderate,0,0,1,1,0,0,0.0,5,East
0,unknown,0.0,1.0,1,1,78702,30.267670000000003,-97.72451,1,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,1200.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,1,0,0,0.0,7,East
0,unknown,0.0,1.0,1,1,78702,30.25586,-97.72713,1,House,Entire home/apt,4,2.0,2.0,1.0,Real Bed,550.0,3500.0,0.0,350.0,50.0,1,0.0,1,10,30,60,90,365,3,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.05,5,East
0,within an hour,1.0,2.0,1,1,78702,30.261640000000003,-97.72771999999999,1,Townhouse,Entire home/apt,2,1.5,2.0,2.0,Real Bed,100.0,0.0,0.0,0.0,100.0,2,0.0,30,365,0,0,0,0,8,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,flexible,0,0,2,2,0,0,0.12,9,East
0,unknown,0.0,1.0,1,1,78702,30.281109999999998,-97.706,1,House,Private room,2,1.0,1.0,1.0,Real Bed,275.0,0.0,0.0,0.0,0.0,1,0.0,2,1125,30,60,90,365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,flexible,0,0,1,0,1,0,0.0,5,East
0,unknown,0.0,1.0,1,1,78702,30.278159999999996,-97.7119,1,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,650.0,4000.0,16000.0,300.0,175.0,6,0.0,3,14,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,0.0,0,moderate,0,0,1,1,0,0,0.01,8,East
1,within an hour,1.0,1.0,1,1,78702,30.27218,-97.71613,1,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,120.0,0.0,0.0,0.0,0.0,1,0.0,2,20,12,32,32,32,103,27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0,0,1,1,0,0,1.59,6,East
0,within an hour,1.0,15.0,1,1,78702,30.253009999999996,-97.7244,1,House,Entire home/apt,12,2.5,3.0,8.0,Real Bed,297.0,0.0,0.0,500.0,100.0,6,50.0,1,1125,0,0,0,0,253,94,95.0,10.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,6,6,0,0,3.98,8,East
0,unknown,0.0,1.0,1,0,78702,30.27965,-97.70565,1,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,1000.0,0.0,200.0,0.0,1,0.0,2,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,0,1,0,0.0,5,East
1,within an hour,1.0,5.0,1,1,78702,30.278709999999997,-97.72288,1,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,0.0,0.0,195.0,50.0,2,15.0,1,1125,12,30,60,334,425,86,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0,0,5,5,0,0,6.36,7,East
0,unknown,0.0,1.0,1,1,78702,30.26502,-97.70161,1,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,0.0,0.0,1,0.0,1,14,0,0,0,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,0,1,0,0.01,5,East
0,unknown,0.0,1.0,1,1,78702,30.27445,-97.71863,1,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,999.0,4300.0,0.0,1500.0,200.0,1,0.0,1,1125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.0,5,East
1,within an hour,1.0,3.0,1,1,78702,30.263370000000002,-97.7172,1,House,Entire home/apt,10,2.5,4.0,7.0,Real Bed,786.0,0.0,10500.0,750.0,200.0,6,25.0,2,90,18,37,67,157,99,19,99.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,3,3,0,0,1.65,6,East
1,within an hour,0.98,9.0,1,1,78702,30.273609999999998,-97.71879,1,Bungalow,Entire home/apt,8,1.0,2.0,4.0,Real Bed,125.0,0.0,0.0,100.0,50.0,2,25.0,31,90,25,45,75,340,305,34,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,moderate,0,0,10,5,5,0,4.64,8,East
0,within an hour,1.0,12.0,1,0,78702,30.263090000000002,-97.7332,1,House,Private room,4,2.0,1.0,2.0,Real Bed,89.0,0.0,0.0,100.0,15.0,1,10.0,1,1125,20,49,49,49,341,40,89.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0,0,2,0,2,0,5.54,6,East
1,within an hour,0.98,9.0,1,1,78702,30.27576,-97.71491999999999,0,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,500.0,1500.0,100.0,20.0,1,0.0,31,60,8,8,8,8,381,39,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,10,5,5,0,5.82,8,East
1,within an hour,0.93,10.0,1,1,78702,30.2586,-97.72219,1,Bungalow,Entire home/apt,10,3.0,4.0,4.0,Real Bed,400.0,0.0,0.0,750.0,185.0,8,25.0,2,1125,5,10,40,298,47,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,1,1,7,7,0,0,0.74,7,East
1,within an hour,1.0,1.0,1,1,78702,30.257040000000003,-97.71321,1,House,Entire home/apt,10,3.0,3.0,5.0,Real Bed,500.0,0.0,0.0,200.0,135.0,1,0.0,3,1125,18,31,56,313,40,22,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,0.62,6,East
0,within an hour,1.0,1.0,1,1,78702,30.279770000000003,-97.70445,1,Bungalow,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,1400.0,0.0,400.0,100.0,2,25.0,30,365,30,60,90,365,45,1,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,0,0,1,1,0,0,0.7,6,East
0,within an hour,1.0,15.0,1,1,78702,30.256390000000003,-97.71921999999999,1,House,Entire home/apt,12,2.5,4.0,11.0,Real Bed,400.0,0.0,0.0,500.0,100.0,6,50.0,1,1125,20,43,73,163,263,93,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0,0,6,6,0,0,4.14,8,East
0,a few days or more,0.0,1.0,1,1,78702,30.265079999999998,-97.72033,1,House,Private room,8,3.0,3.0,3.0,Real Bed,600.0,900.0,3000.0,0.0,60.0,1,30.0,2,1125,30,56,86,361,6,0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,0,1,0,0.1,6,East
1,within an hour,0.98,9.0,1,1,78702,30.270659999999996,-97.72448,1,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,100.0,20.0,2,25.0,2,60,19,45,75,343,342,52,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0,0,10,5,5,0,5.98,8,East
1,within an hour,1.0,2.0,1,0,78702,30.25827,-97.73229,1,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,0.0,200.0,70.0,1,0.0,30,1125,14,30,55,145,165,32,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,2.63,6,East
1,within an hour,1.0,1.0,1,1,78702,30.26475,-97.71616,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,0.0,0.0,200.0,100.0,2,0.0,2,11,7,7,30,210,60,25,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,1,1,0,0,1.0,5,East
1,within an hour,1.0,1.0,1,1,78702,30.254479999999997,-97.72200000000001,1,Guesthouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,100.0,0.0,0.0,250.0,25.0,2,20.0,2,1125,8,17,43,223,246,46,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0,0,1,1,0,0,3.95,5,East
1,within an hour,0.9,2.0,1,0,78702,30.25726,-97.72581,1,Townhouse,Entire home/apt,5,4.0,3.0,3.0,Real Bed,425.0,0.0,0.0,1500.0,100.0,1,0.0,2,30,4,4,4,98,58,14,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,moderate,0,0,2,1,1,0,0.94,7,East
1,within an hour,1.0,2.0,1,1,78702,30.26626,-97.71709,1,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,0.0,0.0,0.0,50.0,4,40.0,4,1125,0,0,0,11,111,50,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0,0,2,2,0,0,2.02,5,East
1,within an hour,1.0,1.0,1,0,78702,30.25361,-97.73135,1,Bungalow,Entire home/apt,3,1.0,1.0,1.0,Real Bed,300.0,1000.0,0.0,0.0,20.0,3,20.0,1,5,25,50,80,80,26,14,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,flexible,0,0,1,1,0,0,0.43,5,East
